Tahun;P;Provinsi;Kabupaten/Kota;Nama Fasilitas;Jenis;Status;Sampahmasuk (kg/thn);Sampahterkelola (kg/thn);Bahan baku Pakan Ternak;Bahan baku Kompos;Bahan baku Daur Ulang;Bahan baku Up-cycle;Alamat;Kelurahan;Kecamatan;Pengelola
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Maballo;BSU;A;3.600,00;3.600,00;0,00;0,00;3.600,00;0,00;Jl. Andi Lebbi;Tomoni;Tomoni;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Margomulyo;BSU;A;2.772,00;2.772,00;0,00;0,00;2.772,00;0,00;Jl. Andi Tabacina;Margomulyo;Tomoni Timur;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Unit Momoiko Matano;BSU;A;2.088,00;2.088,00;0,00;0,00;2.088,00;0,00;Jl. Gamara No.12 Dusun Matano;;;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Bantilang (BCL);BSU;A;2.124,00;2.124,00;0,00;0,00;2.124,00;0,00;Bantilang;Bantilang;Towuti;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Margomulyo;BSU;A;2.772,00;2.772,00;0,00;0,00;2.772,00;0,00;Jl. Andi Tabacina;Margomulyo;Tomoni Timur;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Anggrek;BSU;A;2.160,00;2.160,00;0,00;0,00;1.560,00;600,00;Jl. H. Abdullah;Malili;Malili;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Harapan Jaya;BSU;A;4.128,00;4.128,00;0,00;0,00;4.128,00;0,00;JL. KEDIRI;Bangun Jaya;Tomoni;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah LBS;BSU;A;2.712,00;2.712,00;0,00;0,00;2.712,00;0,00;Lamaeto;Lamaeto;Angkona;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Cemara;BSU;A;15.000,00;15.000,00;0,00;0,00;15.000,00;0,00;Jl. Soekarno Hatta;Puncak Indah;Malili;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Matompi Bersih;BSU;A;2.436,00;2.436,00;0,00;0,00;2.436,00;0,00;DSN. BELIRA;Matompi;Towuti;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah LBS;BSU;A;2.712,00;2.712,00;0,00;0,00;2.712,00;0,00;Lamaeto;Lamaeto;Angkona;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Delima;BSU;A;15.600,00;15.600,00;0,00;0,00;15.360,00;240,00;Jl. Semeru;Magani;Nuha;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Lowita;BSU;A;4.920,00;4.920,00;0,00;0,00;4.920,00;0,00;Jl. A. Yani No.44;Tabarano;Wasuponda;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Mulyasri;BSU;A;660,00;660,00;0,00;0,00;660,00;0,00;Desa Mulyasri;Mulyasri;Tomoni;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Asri;BSU;A;240,00;240,00;0,00;0,00;240,00;0,00;Pepuro Barat;Pepuro Barat;Wotu;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Maballo;BSU;A;3.600,00;3.600,00;0,00;0,00;3.600,00;0,00;Jl. Andi Lebbi;Tomoni;Tomoni;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Timampu Pecinta Sampah (TPS);BSU;A;1.620,00;1.620,00;0,00;0,00;1.620,00;0,00;JL. ABUBAKAR ASSIDIQ NO.2;Timampu;Towuti;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Asri;BSU;A;240,00;240,00;0,00;0,00;240,00;0,00;Pepuro Barat;Pepuro Barat;Wotu;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah D'Lima;BSU;A;2.700,00;2.700,00;0,00;0,00;2.700,00;0,00;Jl. Sawerigading;Lakawali;Malili;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Bantilang (BCL);BSU;A;2.124,00;2.124,00;0,00;0,00;2.124,00;0,00;Bantilang;Bantilang;Towuti;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Bayondo Cinta Lingkungan (BCL);BSU;A;2.520,00;2.520,00;0,00;0,00;2.520,00;0,00;Jl. Herman Parimo;Bayondo;Tomoni;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Anggrek;BSU;A;2.160,00;2.160,00;0,00;0,00;1.560,00;600,00;Jl. H. Abdullah;Malili;Malili;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Cabang Satu Hati;BSU;A;7.452,00;7.452,00;0,00;0,00;7.452,00;0,00;JL. ANDI NYIWI;Wasuponda;Wasuponda;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Bayondo Cinta Lingkungan (BCL);BSU;A;2.520,00;2.520,00;0,00;0,00;2.520,00;0,00;Jl. Herman Parimo;Bayondo;Tomoni;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Matompi Bersih;BSU;A;2.436,00;2.436,00;0,00;0,00;2.436,00;0,00;DSN. BELIRA;Matompi;Towuti;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Morina;BSU;A;2.700,00;2.700,00;0,00;0,00;2.700,00;0,00;Jl. G. Latimojong No.2;Sorowako;Nuha;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Delima;BSU;A;15.600,00;15.600,00;0,00;0,00;15.360,00;240,00;Jl. Semeru;Magani;Nuha;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Harapanku;BSU;A;5.340,00;5.340,00;0,00;0,00;5.340,00;0,00;Balambano;Balambano;Wasuponda;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Morina;BSU;A;2.700,00;2.700,00;0,00;0,00;2.700,00;0,00;Jl. G. Latimojong No.2;Sorowako;Nuha;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Timampu Pecinta Sampah (TPS);BSU;A;1.620,00;1.620,00;0,00;0,00;1.620,00;0,00;JL. ABUBAKAR ASSIDIQ NO.2;Timampu;Towuti;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Bina Harapan;BSU;A;3.048,00;3.048,00;0,00;0,00;3.048,00;0,00;Kalaena Kiri;Kalaena Kiri;Kalaena;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Lowita;BSU;A;4.920,00;4.920,00;0,00;0,00;4.920,00;0,00;Jl. A. Yani No.44;Tabarano;Wasuponda;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Ledu-Ledu;BSU;A;600,00;600,00;0,00;0,00;600,00;0,00;Ledu-Ledu;Ledu-Ledu;Wasuponda;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Bina Harapan;BSU;A;3.048,00;3.048,00;0,00;0,00;3.048,00;0,00;Kalaena Kiri;Kalaena Kiri;Kalaena;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Cabang Satu Hati;BSU;A;7.452,00;7.452,00;0,00;0,00;7.452,00;0,00;JL. ANDI NYIWI;Wasuponda;Wasuponda;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah MPS;BSU;A;1.140,00;1.140,00;0,00;0,00;1.140,00;0,00;Desa Wanasari;Wanasari;Angkona;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah D'Lima;BSU;A;2.700,00;2.700,00;0,00;0,00;2.700,00;0,00;Jl. Sawerigading;Lakawali;Malili;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Sayang Bumi;BSU;A;1.680,00;1.680,00;0,00;0,00;1.680,00;0,00;Dsn. Karambua 1 Barat;Karambua;Wotu;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah MPS;BSU;A;1.140,00;1.140,00;0,00;0,00;1.140,00;0,00;Desa Wanasari;Wanasari;Angkona;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Birawa;BSU;A;960,00;960,00;0,00;0,00;960,00;0,00;Jl. Peda-Peda;Balantang;Malili;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Harapanku;BSU;A;5.340,00;5.340,00;0,00;0,00;5.340,00;0,00;Balambano;Balambano;Wasuponda;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Balirejo Bersih dan Mempesona;BSU;A;2.808,00;2.808,00;0,00;0,00;2.808,00;0,00;Jl. Poros Balirejo-Solo;Balirejo;Angkona;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Birawa;BSU;A;960,00;960,00;0,00;0,00;960,00;0,00;Jl. Peda-Peda;Balantang;Malili;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Kenneng;BSU;A;600,00;600,00;0,00;0,00;600,00;0,00;Bawalipu;Bawalipu;Wotu;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Balirejo Bersih dan Mempesona;BSU;A;2.808,00;2.808,00;0,00;0,00;2.808,00;0,00;Jl. Poros Balirejo-Solo;Balirejo;Angkona;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Linkbas;BSU;A;5.400,00;5.400,00;0,00;0,00;5.400,00;0,00;Jl. Pendidikan;Bone Pute;Burau;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Ledu-Ledu;BSU;A;600,00;600,00;0,00;0,00;600,00;0,00;Ledu-Ledu;Ledu-Ledu;Wasuponda;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Asuli (Monsolinga);BSU;A;3.600,00;3.600,00;0,00;0,00;3.600,00;0,00;Jl. Andi Nyiwi No. 32;Asuli;Towuti;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Linkbas;BSU;A;5.400,00;5.400,00;0,00;0,00;5.400,00;0,00;Jl. Pendidikan;Bone Pute;Burau;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Berseri;BSU;A;4.380,00;4.380,00;0,00;0,00;4.380,00;0,00;Sumber Makmur;Sumber Makmur;Kalaena;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Asuli (Monsolinga);BSU;A;3.600,00;3.600,00;0,00;0,00;3.600,00;0,00;Jl. Andi Nyiwi No. 32;Asuli;Towuti;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Basman;BSU;A;5.400,00;5.400,00;0,00;0,00;5.400,00;0,00;Desa Manunggal;Manunggal;Tomoni Timur;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Sayang Bumi;BSU;A;1.680,00;1.680,00;0,00;0,00;1.680,00;0,00;Dsn. Karambua 1 Barat;Karambua;Wotu;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Bersinar (Serba Guna);BSU;A;4.572,00;4.572,00;0,00;0,00;4.572,00;0,00;Alam Buana;Alam Buana;Tomoni Timur;Masyarakat
2023;1;Sulawesi Selatan;Kab. Luwu Timur;Bank Sampah Basman;BSU;A;5.400,00;5.400,00;0,00;0,00;5.400,00;0,00;Desa Manunggal;Manunggal;Tomoni Timur;Masyarakat
